time,x,y,z
1597983265.0,132,18,39
1597983266.0,122,13,196
1597983267.0,137,19,163
1597983268.0,138,19,157
1597983269.0,118,19,75
1597983270.0,121,4,48
1597983271.0,123,4,2
1597983272.0,114,11,82
1597983273.0,114,19,64
1597983274.0,135,17,179
1597983275.0,120,2,117
1597983276.0,111,3,22
1597983277.0,131,17,143
1597983278.0,129,5,85
1597983279.0,130,4,141
1597983280.0,126,0,195
1597983281.0,228,17,27
1597983282.0,228,16,180
1597983283.0,234,14,38
1597983284.0,228,16,123
1597983285.0,228,16,52
1597983286.0,243,13,192
1597983287.0,253,5,20
1597983288.0,255,17,12
1597983289.0,244,8,188
1597983290.0,229,2,183
1597983291.0,239,11,190
1597983292.0,247,12,17
1597983293.0,257,10,71
1597983294.0,234,14,166
1597983295.0,237,8,12
1597983296.0,251,3,87
1597983297.0,251,5,184
1597983298.0,237,6,103
1597983299.0,244,14,193
1597983300.0,241,17,81
1597983301.0,344,7,107
1597983302.0,361,14,113
1597983303.0,368,11,125
1597983304.0,364,0,127
1597983305.0,366,3,76
1597983306.0,373,10,50
1597983307.0,371,3,144
1597983308.0,352,13,111
1597983309.0,350,13,147
1597983310.0,352,8,5
1597983311.0,369,9,100
1597983312.0,371,18,20
1597983313.0,369,4,175
1597983314.0,369,1,174
1597983315.0,355,13,37
1597983316.0,371,11,106
1597983317.0,362,14,138
1597983318.0,371,19,22
1597983319.0,367,15,72
1597983320.0,366,13,13
1597983321.0,369,2,91
1597983322.0,396,15,135
1597983323.0,390,4,128
1597983324.0,378,19,193
1597983325.0,389,10,166
1597983326.0,380,16,169
1597983327.0,393,15,55
1597983328.0,382,4,42
1597983329.0,371,5,64
1597983330.0,394,2,96
1597983331.0,396,13,124
1597983332.0,395,10,120
1597983333.0,381,9,19
1597983334.0,372,3,97
1597983335.0,388,14,165
1597983336.0,373,13,51
1597983337.0,389,3,102
1597983338.0,385,2,8
1597983339.0,380,4,124
1597983340.0,387,4,174
1597983341.0,457,9,95
1597983342.0,461,4,89
1597983343.0,484,13,130
1597983344.0,486,3,187
1597983345.0,465,0,97
1597983346.0,471,3,168
1597983347.0,478,2,104
1597983348.0,478,5,39
1597983349.0,457,15,28
1597983350.0,480,6,59
1597983351.0,457,5,107
1597983352.0,482,4,18
1597983353.0,480,2,136
1597983354.0,485,15,119
1597983355.0,479,3,178
1597983356.0,465,11,166
1597983357.0,461,2,105
1597983358.0,481,12,30
1597983359.0,473,16,53
1597983360.0,475,11,151
1597983361.0,271,3,88
1597983362.0,278,1,187
1597983363.0,286,6,109
1597983364.0,293,12,58
1597983365.0,282,5,150
1597983366.0,281,7,17
1597983367.0,291,18,170
1597983368.0,293,9,105
1597983369.0,300,9,172
1597983370.0,271,17,7
1597983371.0,279,16,20
1597983372.0,285,16,147
1597983373.0,285,11,28
1597983374.0,285,13,94
1597983375.0,298,10,168
1597983376.0,292,11,119
1597983377.0,283,7,100
1597983378.0,287,16,43
1597983379.0,286,17,75
1597983380.0,296,18,167
1597983381.0,118,10,167
1597983382.0,134,13,83
1597983383.0,128,1,177
1597983384.0,131,8,34
1597983385.0,141,10,189
1597983386.0,130,18,155
1597983387.0,139,19,168
1597983388.0,127,1,1
1597983389.0,136,19,139
1597983390.0,118,1,121
1597983391.0,132,17,135
1597983392.0,120,15,51
1597983393.0,131,10,135
1597983394.0,130,14,107
1597983395.0,137,3,108
1597983396.0,128,14,197
1597983397.0,143,4,6
1597983398.0,139,19,57
1597983399.0,137,13,196
1597983400.0,129,11,187
1597983401.0,456,10,163
1597983402.0,476,1,187
1597983403.0,476,16,25
1597983404.0,479,15,45
1597983405.0,468,4,161
1597983406.0,482,11,30
1597983407.0,458,1,88
1597983408.0,476,12,129
1597983409.0,460,12,116
1597983410.0,468,18,115
1597983411.0,484,3,185
1597983412.0,463,2,100
1597983413.0,476,15,79
1597983414.0,461,9,82
1597983415.0,463,17,45
1597983416.0,464,7,36
1597983417.0,479,7,119
1597983418.0,485,10,116
1597983419.0,473,4,57
1597983420.0,457,12,139
1597983421.0,433,15,4
1597983422.0,453,5,64
1597983423.0,445,2,168
1597983424.0,457,16,50
1597983425.0,438,10,75
1597983426.0,455,9,46
1597983427.0,449,7,92
1597983428.0,455,5,158
1597983429.0,456,18,89
1597983430.0,448,0,168
1597983431.0,444,7,118
1597983432.0,454,11,189
1597983433.0,442,18,128
1597983434.0,437,19,128
1597983435.0,448,5,171
1597983436.0,443,1,70
1597983437.0,458,0,119
1597983438.0,447,6,66
1597983439.0,433,7,111
1597983440.0,455,9,88
1597983441.0,611,19,45
1597983442.0,618,6,98
1597983443.0,628,7,99
1597983444.0,620,17,29
1597983445.0,623,15,17
1597983446.0,614,11,82
1597983447.0,629,18,14
1597983448.0,635,11,137
1597983449.0,618,18,161
1597983450.0,614,2,17
1597983451.0,626,10,168
1597983452.0,628,2,130
1597983453.0,639,9,187
1597983454.0,638,6,68
1597983455.0,611,13,1
1597983456.0,635,4,8
1597983457.0,621,6,141
1597983458.0,614,15,49
1597983459.0,618,4,85
1597983460.0,634,10,121
1597983461.0,117,4,179
1597983462.0,132,18,117
1597983463.0,142,4,87
1597983464.0,133,9,6
1597983465.0,135,2,86
1597983466.0,144,8,159
1597983467.0,134,13,195
1597983468.0,130,19,165
1597983469.0,138,12,29
1597983470.0,123,16,97
1597983471.0,143,14,85
1597983472.0,117,14,135
1597983473.0,124,16,156
1597983474.0,118,13,127
1597983475.0,124,13,182
1597983476.0,120,4,198
1597983477.0,124,12,67
1597983478.0,119,5,16
1597983479.0,131,13,6
1597983480.0,136,0,22
1597983481.0,587,0,125
1597983482.0,612,13,139
1597983483.0,589,17,79
1597983484.0,591,5,15
1597983485.0,587,8,42
1597983486.0,610,9,112
1597983487.0,596,6,155
1597983488.0,589,10,83
1597983489.0,598,14,149
1597983490.0,595,1,57
1597983491.0,605,0,75
1597983492.0,596,18,124
1597983493.0,615,14,58
1597983494.0,595,13,184
1597983495.0,614,11,31
1597983496.0,600,15,180
1597983497.0,595,13,54
1597983498.0,595,11,110
1597983499.0,596,8,51
1597983500.0,610,15,26
1597983501.0,49,16,64
1597983502.0,68,14,149
1597983503.0,49,8,193
1597983504.0,76,4,43
1597983505.0,78,13,134
1597983506.0,54,0,21
1597983507.0,49,1,29
1597983508.0,71,18,28
1597983509.0,78,14,104
1597983510.0,61,14,50
1597983511.0,59,8,99
1597983512.0,56,12,20
1597983513.0,54,2,58
1597983514.0,70,17,12
1597983515.0,51,3,160
1597983516.0,54,9,158
1597983517.0,54,8,159
1597983518.0,76,10,188
1597983519.0,61,4,173
1597983520.0,73,10,121
1597983521.0,302,17,176
1597983522.0,314,5,199
1597983523.0,311,7,157
1597983524.0,327,8,10
1597983525.0,304,8,93
1597983526.0,306,7,114
1597983527.0,325,1,22
1597983528.0,318,9,10
1597983529.0,307,13,135
1597983530.0,312,17,120
1597983531.0,311,8,73
1597983532.0,318,1,159
1597983533.0,318,11,34
1597983534.0,321,0,46
1597983535.0,321,16,134
1597983536.0,322,9,37
1597983537.0,307,16,178
1597983538.0,331,5,7
1597983539.0,320,14,35
1597983540.0,304,17,81
1597983541.0,359,6,193
1597983542.0,367,5,156
1597983543.0,365,10,104
1597983544.0,387,19,36
1597983545.0,364,4,151
1597983546.0,359,13,47
1597983547.0,362,4,162
1597983548.0,372,17,134
1597983549.0,385,15,176
1597983550.0,381,6,181
1597983551.0,367,7,11
1597983552.0,362,1,88
1597983553.0,379,12,79
1597983554.0,381,11,137
1597983555.0,374,6,137
1597983556.0,368,14,21
1597983557.0,385,11,62
1597983558.0,364,14,114
1597983559.0,366,11,71
1597983560.0,379,11,99
1597983561.0,448,7,48
1597983562.0,461,0,88
1597983563.0,466,5,186
1597983564.0,470,4,189
1597983565.0,467,14,22
1597983566.0,467,16,121
1597983567.0,452,11,132
1597983568.0,474,10,54
1597983569.0,470,19,145
1597983570.0,468,13,80
1597983571.0,477,8,28
1597983572.0,466,11,88
1597983573.0,463,19,45
1597983574.0,468,10,137
1597983575.0,468,12,2
1597983576.0,451,4,121
1597983577.0,464,5,99
1597983578.0,455,7,11
1597983579.0,454,10,53
1597983580.0,467,2,58
1597983581.0,189,5,47
1597983582.0,207,17,9
1597983583.0,193,8,80
1597983584.0,208,5,171
1597983585.0,214,11,67
1597983586.0,211,0,56
1597983587.0,202,4,182
1597983588.0,194,18,43
1597983589.0,207,17,34
1597983590.0,210,4,102
1597983591.0,211,15,194
1597983592.0,207,5,157
1597983593.0,197,4,117
1597983594.0,211,0,185
1597983595.0,209,2,174
1597983596.0,215,10,17
1597983597.0,197,6,82
1597983598.0,190,3,172
1597983599.0,192,16,12
1597983600.0,202,6,59
1597983601.0,667,7,152
1597983602.0,684,5,27
1597983603.0,672,4,140
1597983604.0,691,9,17
1597983605.0,692,8,118
1597983606.0,671,6,103
1597983607.0,673,1,21
1597983608.0,684,10,109
1597983609.0,685,11,113
1597983610.0,694,7,163
1597983611.0,686,16,108
1597983612.0,669,19,170
1597983613.0,694,16,159
1597983614.0,677,3,7
1597983615.0,686,17,147
1597983616.0,685,12,106
1597983617.0,671,3,125
1597983618.0,681,1,112
1597983619.0,679,9,117
1597983620.0,686,19,105
1597983621.0,262,18,96
1597983622.0,278,1,8
1597983623.0,290,15,117
1597983624.0,283,5,55
1597983625.0,279,18,106
1597983626.0,264,3,1
1597983627.0,267,6,189
1597983628.0,288,11,31
1597983629.0,290,1,176
1597983630.0,285,9,83
1597983631.0,291,9,117
1597983632.0,287,16,11
1597983633.0,281,19,21
1597983634.0,277,18,92
1597983635.0,272,13,132
1597983636.0,272,6,193
1597983637.0,286,6,174
1597983638.0,263,19,190
1597983639.0,285,18,170
1597983640.0,277,2,83
1597983641.0,129,14,181
1597983642.0,143,16,30
1597983643.0,135,11,47
1597983644.0,150,5,70
1597983645.0,155,9,98
1597983646.0,157,18,168
1597983647.0,150,7,75
1597983648.0,134,12,178
1597983649.0,134,18,86
1597983650.0,155,13,116
1597983651.0,158,16,185
1597983652.0,139,4,121
1597983653.0,134,12,134
1597983654.0,135,16,120
1597983655.0,142,1,28
1597983656.0,155,8,126
1597983657.0,136,19,102
1597983658.0,129,14,159
1597983659.0,144,3,114
1597983660.0,130,1,162
1597983661.0,396,2,168
1597983662.0,402,19,75
1597983663.0,422,10,76
1597983664.0,403,16,77
1597983665.0,400,17,175
1597983666.0,407,18,94
1597983667.0,398,18,171
1597983668.0,423,18,71
1597983669.0,401,1,80
1597983670.0,396,17,138
1597983671.0,422,18,20
1597983672.0,401,6,112
1597983673.0,424,13,173
1597983674.0,412,19,40
1597983675.0,410,16,22
1597983676.0,406,2,198
1597983677.0,425,18,64
1597983678.0,417,16,24
1597983679.0,410,5,15
1597983680.0,423,5,53
1597983681.0,248,6,152
1597983682.0,274,2,87
1597983683.0,261,8,35
1597983684.0,249,6,91
1597983685.0,256,9,61
1597983686.0,267,1,86
1597983687.0,270,11,189
1597983688.0,259,10,116
1597983689.0,263,7,51
1597983690.0,257,11,163
1597983691.0,252,15,181
1597983692.0,266,5,194
1597983693.0,255,16,62
1597983694.0,257,8,27
1597983695.0,268,0,27
1597983696.0,262,15,97
1597983697.0,272,5,190
1597983698.0,254,14,194
1597983699.0,248,5,57
1597983700.0,251,17,53
1597983701.0,578,11,65
1597983702.0,598,8,115
1597983703.0,588,12,138
1597983704.0,587,7,22
1597983705.0,602,0,6
1597983706.0,587,5,2
1597983707.0,592,5,57
1597983708.0,586,12,170
1597983709.0,588,1,139
1597983710.0,588,14,188
1597983711.0,588,11,56
1597983712.0,593,9,72
1597983713.0,593,8,71
1597983714.0,582,16,35
1597983715.0,594,18,184
1597983716.0,598,18,140
1597983717.0,599,6,94
1597983718.0,605,2,161
1597983719.0,593,6,192
1597983720.0,590,6,189
1597983721.0,540,6,141
1597983722.0,552,2,106
1597983723.0,554,2,28
1597983724.0,545,12,121
1597983725.0,559,4,95
1597983726.0,540,4,30
1597983727.0,545,14,83
1597983728.0,562,0,96
1597983729.0,563,3,189
1597983730.0,548,1,117
1597983731.0,560,0,96
1597983732.0,560,3,165
1597983733.0,550,17,17
1597983734.0,557,19,188
1597983735.0,540,3,167
1597983736.0,554,13,27
1597983737.0,567,7,51
1597983738.0,554,5,33
1597983739.0,561,9,133
1597983740.0,562,5,161
1597983741.0,123,14,1
1597983742.0,143,10,135
1597983743.0,136,1,117
1597983744.0,151,2,187
1597983745.0,139,1,153
1597983746.0,140,14,12
1597983747.0,134,19,110
1597983748.0,147,9,22
1597983749.0,133,1,86
1597983750.0,131,13,106
1597983751.0,126,13,63
1597983752.0,143,19,176
1597983753.0,138,14,41
1597983754.0,134,12,28
1597983755.0,146,17,13
1597983756.0,147,12,157
1597983757.0,152,4,78
1597983758.0,149,10,4
1597983759.0,147,13,53
1597983760.0,146,1,54
1597983761.0,601,16,89
1597983762.0,616,5,13
1597983763.0,618,4,26
1597983764.0,623,0,172
1597983765.0,629,8,45
1597983766.0,610,1,51
1597983767.0,606,19,158
1597983768.0,627,4,1
1597983769.0,609,10,194
1597983770.0,601,19,145
1597983771.0,603,11,130
1597983772.0,607,5,138
1597983773.0,625,16,93
1597983774.0,606,15,43
1597983775.0,612,11,89
1597983776.0,620,9,157
1597983777.0,621,5,146
1597983778.0,625,6,199
1597983779.0,619,9,6
1597983780.0,602,5,59
1597983781.0,475,4,102
1597983782.0,494,14,140
1597983783.0,480,15,23
1597983784.0,477,9,80
1597983785.0,482,7,183
1597983786.0,504,12,116
1597983787.0,489,13,183
1597983788.0,502,15,193
1597983789.0,482,13,189
1597983790.0,501,15,157
1597983791.0,485,6,9
1597983792.0,486,5,115
1597983793.0,497,5,101
1597983794.0,478,12,181
1597983795.0,488,6,196
1597983796.0,500,2,154
1597983797.0,502,16,79
1597983798.0,479,5,194
1597983799.0,489,13,151
1597983800.0,480,8,11
1597983801.0,239,4,146
1597983802.0,254,11,66
1597983803.0,252,3,10
1597983804.0,254,9,143
1597983805.0,268,15,36
1597983806.0,245,2,77
1597983807.0,241,10,31
1597983808.0,240,5,179
1597983809.0,258,17,161
1597983810.0,266,12,53
1597983811.0,239,2,181
1597983812.0,264,15,140
1597983813.0,254,12,46
1597983814.0,267,12,133
1597983815.0,263,5,91
1597983816.0,266,14,24
1597983817.0,244,16,98
1597983818.0,268,11,165
1597983819.0,263,8,79
1597983820.0,261,6,105
1597983821.0,389,17,10
1597983822.0,410,11,95
1597983823.0,416,13,111
1597983824.0,414,14,54
1597983825.0,398,16,75
1597983826.0,406,4,32
1597983827.0,418,7,185
1597983828.0,404,1,121
1597983829.0,413,1,121
1597983830.0,405,14,134
1597983831.0,417,12,8
1597983832.0,416,14,92
1597983833.0,401,10,3
1597983834.0,407,4,130
1597983835.0,396,4,62
1597983836.0,396,3,27
1597983837.0,400,17,97
1597983838.0,391,5,126
1597983839.0,389,19,17
1597983840.0,402,6,185
1597983841.0,191,7,39
1597983842.0,207,18,96
1597983843.0,193,16,106
1597983844.0,212,2,167
1597983845.0,198,18,147
1597983846.0,195,18,63
1597983847.0,213,19,143
1597983848.0,196,6,59
1597983849.0,208,2,198
1597983850.0,217,0,76
1597983851.0,202,4,5
1597983852.0,192,8,114
1597983853.0,217,3,23
1597983854.0,191,11,187
1597983855.0,203,17,68
1597983856.0,193,10,194
1597983857.0,207,6,101
1597983858.0,213,4,111
1597983859.0,206,16,85
1597983860.0,211,19,89
1597983861.0,284,16,153
1597983862.0,288,6,81
1597983863.0,300,6,97
1597983864.0,305,5,71
1597983865.0,292,9,57
1597983866.0,308,0,0
1597983867.0,294,6,182
1597983868.0,304,11,33
1597983869.0,294,8,107
1597983870.0,305,1,192
1597983871.0,303,11,26
1597983872.0,310,3,179
1597983873.0,295,19,176
1597983874.0,288,2,160
1597983875.0,313,13,121
1597983876.0,293,18,150
1597983877.0,312,14,79
1597983878.0,290,9,108
1597983879.0,305,9,19
1597983880.0,291,1,12
1597983881.0,572,4,18
1597983882.0,588,13,20
1597983883.0,580,19,137
1597983884.0,598,6,195
1597983885.0,595,4,147
1597983886.0,576,13,174
1597983887.0,600,12,65
1597983888.0,592,19,166
1597983889.0,582,5,151
1597983890.0,582,13,161
1597983891.0,575,13,20
1597983892.0,601,8,1
1597983893.0,589,11,89
1597983894.0,573,1,69
1597983895.0,589,2,18
1597983896.0,581,0,50
1597983897.0,583,16,52
1597983898.0,581,11,52
1597983899.0,577,11,18
1597983900.0,592,16,30
1597983901.0,65,11,23
1597983902.0,73,1,21
1597983903.0,93,0,89
1597983904.0,80,7,24
1597983905.0,86,2,198
1597983906.0,82,17,80
1597983907.0,92,2,182
1597983908.0,72,7,155
1597983909.0,74,6,146
1597983910.0,79,0,198
1597983911.0,76,19,78
1597983912.0,81,12,189
1597983913.0,79,1,92
1597983914.0,84,15,36
1597983915.0,78,1,91
1597983916.0,84,5,132
1597983917.0,88,17,132
1597983918.0,91,15,33
1597983919.0,86,14,128
1597983920.0,72,7,127
1597983921.0,493,8,182
1597983922.0,510,12,43
1597983923.0,495,13,128
1597983924.0,509,15,92
1597983925.0,507,17,178
1597983926.0,499,10,125
1597983927.0,513,8,192
1597983928.0,498,12,127
1597983929.0,522,0,99
1597983930.0,504,8,3
1597983931.0,499,3,155
1597983932.0,521,10,196
1597983933.0,516,16,147
1597983934.0,502,15,196
1597983935.0,510,11,82
1597983936.0,496,7,86
1597983937.0,504,18,78
1597983938.0,519,10,36
1597983939.0,502,5,62
1597983940.0,512,8,95
1597983941.0,77,14,107
1597983942.0,81,13,16
1597983943.0,80,13,7
1597983944.0,100,1,126
1597983945.0,94,17,95
1597983946.0,96,2,90
1597983947.0,77,4,131
1597983948.0,97,2,30
1597983949.0,95,16,0
1597983950.0,100,4,84
1597983951.0,78,12,144
1597983952.0,82,14,24
1597983953.0,83,6,80
1597983954.0,77,7,104
1597983955.0,85,15,180
1597983956.0,102,6,117
1597983957.0,79,1,60
1597983958.0,80,15,97
1597983959.0,105,18,85
1597983960.0,78,4,179
1597983961.0,422,13,33
1597983962.0,443,19,194
1597983963.0,436,8,152
1597983964.0,434,14,152
1597983965.0,426,9,194
1597983966.0,449,18,69
1597983967.0,446,17,172
1597983968.0,448,9,122
1597983969.0,432,4,115
1597983970.0,428,13,145
1597983971.0,444,12,2
1597983972.0,432,9,182
1597983973.0,442,9,56
1597983974.0,429,3,42
1597983975.0,435,18,75
1597983976.0,427,5,196
1597983977.0,435,4,26
1597983978.0,443,16,179
1597983979.0,427,16,33
1597983980.0,440,11,71
1597983981.0,41,5,135
1597983982.0,53,0,158
1597983983.0,59,10,134
1597983984.0,55,3,108
1597983985.0,61,9,58
1597983986.0,66,15,193
1597983987.0,47,19,60
1597983988.0,69,5,17
1597983989.0,66,14,66
1597983990.0,64,5,125
1597983991.0,45,2,98
1597983992.0,44,18,85
1597983993.0,41,1,23
1597983994.0,49,10,118
1597983995.0,58,7,33
1597983996.0,49,4,144
1597983997.0,51,11,1
1597983998.0,49,7,148
1597983999.0,44,4,110
1597984000.0,53,1,18
1597984001.0,183,9,148
1597984002.0,194,15,105
1597984003.0,208,17,10
1597984004.0,189,3,18
1597984005.0,208,9,151
1597984006.0,200,13,56
1597984007.0,195,19,45
1597984008.0,188,1,53
1597984009.0,194,3,40
1597984010.0,192,9,88
1597984011.0,189,5,3
1597984012.0,198,10,124
1597984013.0,201,17,24
1597984014.0,184,19,2
1597984015.0,184,11,164
1597984016.0,209,1,99
1597984017.0,185,11,104
1597984018.0,189,11,131
1597984019.0,210,4,90
1597984020.0,209,6,43
1597984021.0,505,2,176
1597984022.0,532,8,167
1597984023.0,519,2,92
1597984024.0,533,19,3
1597984025.0,533,15,34
1597984026.0,511,14,2
1597984027.0,527,0,23
1597984028.0,524,1,78
1597984029.0,531,0,104
1597984030.0,518,9,137
1597984031.0,529,17,173
1597984032.0,505,4,181
1597984033.0,522,9,39
1597984034.0,506,4,88
1597984035.0,518,2,14
1597984036.0,523,5,145
1597984037.0,506,6,194
1597984038.0,507,11,86
1597984039.0,516,0,124
1597984040.0,511,15,143
1597984041.0,632,15,137
1597984042.0,648,16,192
1597984043.0,652,15,32
1597984044.0,655,13,1
1597984045.0,656,0,50
1597984046.0,646,5,144
1597984047.0,656,8,124
1597984048.0,644,18,0
1597984049.0,658,19,80
1597984050.0,660,15,25
1597984051.0,643,15,4
1597984052.0,641,4,126
1597984053.0,645,17,19
1597984054.0,642,19,170
1597984055.0,644,13,174
1597984056.0,642,10,101
1597984057.0,648,1,134
1597984058.0,635,1,34
1597984059.0,642,8,137
1597984060.0,632,2,1
1597984061.0,666,15,144
1597984062.0,676,17,17
1597984063.0,695,8,166
1597984064.0,673,10,178
1597984065.0,689,11,186
1597984066.0,693,2,81
1597984067.0,668,4,62
1597984068.0,676,3,36
1597984069.0,682,5,57
1597984070.0,679,19,8
1597984071.0,692,5,176
1597984072.0,688,5,49
1597984073.0,671,13,96
1597984074.0,676,7,115
1597984075.0,666,2,118
1597984076.0,682,4,170
1597984077.0,685,4,132
1597984078.0,674,3,5
1597984079.0,668,15,140
1597984080.0,690,0,164
1597984081.0,190,7,66
1597984082.0,202,9,41
1597984083.0,193,13,176
1597984084.0,207,18,95
1597984085.0,213,5,129
1597984086.0,212,16,98
1597984087.0,212,10,128
1597984088.0,208,16,131
1597984089.0,211,17,57
1597984090.0,202,15,48
1597984091.0,199,11,17
1597984092.0,212,5,39
1597984093.0,219,10,140
1597984094.0,190,6,187
1597984095.0,205,19,57
1597984096.0,208,18,25
1597984097.0,219,16,101
1597984098.0,201,2,82
1597984099.0,210,5,170
1597984100.0,205,5,147
1597984101.0,145,10,160
1597984102.0,171,13,192
1597984103.0,146,7,174
1597984104.0,167,16,99
1597984105.0,157,2,56
1597984106.0,150,7,31
1597984107.0,154,3,121
1597984108.0,159,8,109
1597984109.0,150,16,16
1597984110.0,147,0,60
1597984111.0,151,11,48
1597984112.0,164,16,4
1597984113.0,145,17,161
1597984114.0,169,0,18
1597984115.0,145,11,91
1597984116.0,168,5,152
1597984117.0,161,4,48
1597984118.0,165,4,5
1597984119.0,145,15,94
1597984120.0,172,1,57
1597984121.0,77,11,11
1597984122.0,84,17,50
1597984123.0,85,16,22
1597984124.0,96,11,173
1597984125.0,87,11,0
1597984126.0,79,11,51
1597984127.0,99,1,77
1597984128.0,97,0,126
1597984129.0,101,19,30
1597984130.0,81,13,138
1597984131.0,93,16,28
1597984132.0,77,19,7
1597984133.0,82,9,6
1597984134.0,82,6,4
1597984135.0,105,19,111
1597984136.0,80,10,11
1597984137.0,77,19,158
1597984138.0,100,19,25
1597984139.0,83,19,80
1597984140.0,89,7,114
1597984141.0,270,0,17
1597984142.0,278,12,47
1597984143.0,275,1,111
1597984144.0,280,2,165
1597984145.0,279,6,126
1597984146.0,280,1,137
1597984147.0,279,10,78
1597984148.0,276,1,193
1597984149.0,279,0,80
1597984150.0,287,18,157
1597984151.0,270,0,105
1597984152.0,274,3,130
1597984153.0,295,14,137
1597984154.0,279,12,2
1597984155.0,289,9,163
1597984156.0,274,13,82
1597984157.0,284,17,94
1597984158.0,288,3,48
1597984159.0,272,1,63
1597984160.0,280,15,66
1597984161.0,224,19,26
1597984162.0,239,7,43
1597984163.0,241,15,145
1597984164.0,225,11,167
1597984165.0,226,9,150
1597984166.0,228,0,154
1597984167.0,237,16,153
1597984168.0,243,17,4
1597984169.0,239,9,24
1597984170.0,236,16,92
1597984171.0,235,14,179
1597984172.0,244,1,162
1597984173.0,237,2,9
1597984174.0,250,9,32
1597984175.0,237,7,189
1597984176.0,242,15,129
1597984177.0,224,10,88
1597984178.0,230,7,38
1597984179.0,226,11,78
1597984180.0,227,4,174
1597984181.0,558,0,94
1597984182.0,569,18,6
1597984183.0,584,19,65
1597984184.0,582,3,21
1597984185.0,558,1,23
1597984186.0,564,19,49
1597984187.0,581,10,96
1597984188.0,572,13,18
1597984189.0,560,7,62
1597984190.0,561,14,147
1597984191.0,580,15,53
1597984192.0,567,1,45
1597984193.0,573,6,74
1597984194.0,569,14,76
1597984195.0,576,16,51
1597984196.0,583,10,197
1597984197.0,568,12,38
1597984198.0,558,15,96
1597984199.0,560,17,49
1597984200.0,559,13,142
1597984201.0,52,11,96
1597984202.0,53,13,197
1597984203.0,74,9,152
1597984204.0,60,1,16
1597984205.0,54,18,69
1597984206.0,69,16,118
1597984207.0,79,4,156
1597984208.0,54,16,89
1597984209.0,52,6,80
1597984210.0,58,7,190
1597984211.0,74,19,75
1597984212.0,67,0,137
1597984213.0,62,12,178
1597984214.0,56,1,17
1597984215.0,78,1,181
1597984216.0,57,10,191
1597984217.0,81,19,59
1597984218.0,76,9,1
1597984219.0,53,15,153
1597984220.0,56,0,142
1597984221.0,554,10,87
1597984222.0,574,19,178
1597984223.0,559,6,128
1597984224.0,580,16,174
1597984225.0,574,6,58
1597984226.0,558,18,199
1597984227.0,561,19,151
1597984228.0,578,3,128
1597984229.0,578,19,78
1597984230.0,566,11,72
1597984231.0,564,12,187
1597984232.0,565,17,142
1597984233.0,554,1,16
1597984234.0,559,10,179
1597984235.0,572,12,155
1597984236.0,572,14,184
1597984237.0,559,5,163
1597984238.0,564,9,10
1597984239.0,563,17,176
1597984240.0,561,2,58
1597984241.0,52,6,45
1597984242.0,56,4,106
1597984243.0,76,2,167
1597984244.0,67,17,79
1597984245.0,66,13,144
1597984246.0,54,5,141
1597984247.0,55,17,46
1597984248.0,79,0,123
1597984249.0,59,15,51
1597984250.0,53,10,63
1597984251.0,60,4,39
1597984252.0,74,14,111
1597984253.0,77,7,8
1597984254.0,71,17,20
1597984255.0,63,2,110
1597984256.0,52,5,11
1597984257.0,65,17,189
1597984258.0,54,1,94
1597984259.0,77,14,21
1597984260.0,76,7,152
1597984261.0,362,0,172
1597984262.0,372,12,21
1597984263.0,368,19,99
1597984264.0,376,5,22
1597984265.0,385,12,67
1597984266.0,377,12,104
1597984267.0,371,2,72
1597984268.0,374,4,127
1597984269.0,385,9,95
1597984270.0,385,0,20
1597984271.0,386,6,15
1597984272.0,379,6,35
1597984273.0,379,6,79
1597984274.0,365,5,12
1597984275.0,365,11,96
1597984276.0,380,9,71
1597984277.0,363,18,78
1597984278.0,379,17,137
1597984279.0,387,18,172
1597984280.0,378,6,198
1597984281.0,305,17,79
1597984282.0,332,8,16
1597984283.0,313,8,161
1597984284.0,329,1,107
1597984285.0,308,4,87
1597984286.0,312,19,38
1597984287.0,319,9,102
1597984288.0,322,8,149
1597984289.0,322,18,73
1597984290.0,326,9,60
1597984291.0,320,19,162
1597984292.0,325,14,165
1597984293.0,331,3,94
1597984294.0,321,13,118
1597984295.0,328,15,19
1597984296.0,333,14,6
1597984297.0,305,11,54
1597984298.0,306,0,73
1597984299.0,329,5,83
1597984300.0,327,15,118
1597984301.0,144,19,89
1597984302.0,152,12,138
1597984303.0,163,18,12
1597984304.0,173,0,20
1597984305.0,171,15,131
1597984306.0,150,9,165
1597984307.0,146,1,22
1597984308.0,158,11,34
1597984309.0,154,14,149
1597984310.0,169,19,147
1597984311.0,159,14,168
1597984312.0,165,16,21
1597984313.0,161,10,6
1597984314.0,163,4,45
1597984315.0,171,14,22
1597984316.0,152,19,120
1597984317.0,155,10,24
1597984318.0,164,19,170
1597984319.0,169,19,87
1597984320.0,169,16,60
1597984321.0,409,4,39
1597984322.0,436,11,154
1597984323.0,432,7,197
1597984324.0,412,12,164
1597984325.0,438,16,119
1597984326.0,411,16,178
1597984327.0,419,9,91
1597984328.0,413,4,75
1597984329.0,436,0,39
1597984330.0,427,8,77
1597984331.0,437,12,75
1597984332.0,420,16,150
1597984333.0,422,6,37
1597984334.0,436,7,133
1597984335.0,416,0,102
1597984336.0,418,1,77
1597984337.0,431,6,148
1597984338.0,421,0,21
1597984339.0,417,8,147
1597984340.0,433,14,154
