time,x,y,z
1597973382.0,458,11,105
1597973383.0,471,9,154
1597973384.0,472,0,193
1597973385.0,475,5,85
1597973386.0,465,17,48
1597973387.0,457,14,158
1597973388.0,459,2,162
1597973389.0,473,1,5
1597973390.0,457,11,130
1597973391.0,484,12,190
1597973392.0,479,0,75
1597973393.0,478,1,86
1597973394.0,479,14,168
1597973395.0,473,18,16
1597973396.0,456,12,98
1597973397.0,466,11,19
1597973398.0,466,18,153
1597973399.0,485,15,187
1597973400.0,129,12,133
1597973401.0,146,16,66
1597973402.0,149,13,3
1597973403.0,137,3,189
1597973404.0,143,2,67
1597973405.0,140,3,91
1597973406.0,135,0,3
1597973407.0,132,0,35
1597973408.0,155,6,188
1597973409.0,143,15,80
1597973410.0,130,13,40
1597973411.0,150,1,117
1597973412.0,138,15,11
1597973413.0,133,19,49
1597973414.0,134,2,16
1597973415.0,132,3,48
1597973416.0,139,18,82
1597973417.0,134,10,69
1597973418.0,152,10,39
1597973419.0,136,6,78
1597973420.0,411,1,79
1597973421.0,435,17,156
1597973422.0,423,16,198
1597973423.0,424,8,57
1597973424.0,429,8,36
1597973425.0,435,11,55
1597973426.0,438,6,70
1597973427.0,425,8,173
1597973428.0,435,9,194
1597973429.0,440,15,191
1597973430.0,432,6,92
1597973431.0,417,14,143
1597973432.0,435,11,14
1597973433.0,440,5,173
1597973434.0,426,1,169
1597973435.0,428,15,22
1597973436.0,436,17,122
1597973437.0,420,13,149
1597973438.0,421,2,16
1597973439.0,413,14,73
1597973440.0,303,19,100
1597973441.0,320,3,14
1597973442.0,329,3,141
1597973443.0,314,12,73
1597973444.0,329,12,54
1597973445.0,311,17,65
1597973446.0,313,6,2
1597973447.0,306,18,155
1597973448.0,324,16,106
1597973449.0,313,8,10
1597973450.0,319,6,36
1597973451.0,326,14,35
1597973452.0,313,7,172
1597973453.0,329,2,94
1597973454.0,304,18,19
1597973455.0,322,1,54
1597973456.0,327,3,115
1597973457.0,317,7,18
1597973458.0,316,12,117
1597973459.0,326,2,35
1597973460.0,83,4,104
1597973461.0,98,17,58
1597973462.0,93,4,95
1597973463.0,95,8,193
1597973464.0,91,14,99
1597973465.0,109,1,130
1597973466.0,88,6,165
1597973467.0,108,18,125
1597973468.0,88,10,45
1597973469.0,83,2,92
1597973470.0,98,6,31
1597973471.0,101,2,191
1597973472.0,92,16,193
1597973473.0,96,16,189
1597973474.0,105,0,25
1597973475.0,96,13,28
1597973476.0,100,16,150
1597973477.0,84,1,99
1597973478.0,92,14,23
1597973479.0,85,14,46
1597973480.0,66,11,69
1597973481.0,67,0,111
1597973482.0,69,11,149
1597973483.0,92,15,49
1597973484.0,68,15,63
1597973485.0,70,16,143
1597973486.0,71,9,166
1597973487.0,89,12,26
1597973488.0,74,14,109
1597973489.0,81,6,11
1597973490.0,93,19,128
1597973491.0,89,12,143
1597973492.0,85,9,110
1597973493.0,95,1,3
1597973494.0,89,11,88
1597973495.0,73,6,65
1597973496.0,73,11,98
1597973497.0,78,12,128
1597973498.0,89,4,83
1597973499.0,74,4,166
1597973500.0,485,17,99
1597973501.0,485,2,95
1597973502.0,487,8,163
1597973503.0,496,8,144
1597973504.0,513,17,44
1597973505.0,496,0,36
1597973506.0,486,3,194
1597973507.0,512,14,199
1597973508.0,507,12,166
1597973509.0,492,10,101
1597973510.0,504,19,55
1597973511.0,493,14,141
1597973512.0,486,8,157
1597973513.0,492,12,64
1597973514.0,491,7,145
1597973515.0,502,6,72
1597973516.0,499,19,111
1597973517.0,505,5,18
1597973518.0,489,1,153
1597973519.0,506,16,128
1597973520.0,22,13,77
1597973521.0,40,18,81
1597973522.0,22,5,61
1597973523.0,46,1,83
1597973524.0,26,6,149
1597973525.0,30,14,38
1597973526.0,24,12,136
1597973527.0,22,14,110
1597973528.0,38,8,95
1597973529.0,42,13,82
1597973530.0,28,6,17
1597973531.0,43,10,125
1597973532.0,31,9,50
1597973533.0,49,15,106
1597973534.0,43,17,138
1597973535.0,33,9,77
1597973536.0,45,15,148
1597973537.0,48,18,39
1597973538.0,37,7,194
1597973539.0,30,16,134
1597973540.0,206,3,53
1597973541.0,222,5,47
1597973542.0,234,7,44
1597973543.0,218,0,65
1597973544.0,231,14,37
1597973545.0,210,17,138
1597973546.0,231,4,55
1597973547.0,214,18,157
1597973548.0,214,19,59
1597973549.0,217,6,7
1597973550.0,220,13,93
1597973551.0,228,10,191
1597973552.0,223,14,159
1597973553.0,214,17,178
1597973554.0,216,10,135
1597973555.0,223,7,61
1597973556.0,212,7,183
1597973557.0,213,16,8
1597973558.0,223,12,15
1597973559.0,216,15,79
1597973560.0,34,14,81
1597973561.0,43,16,148
1597973562.0,51,5,97
1597973563.0,62,9,78
1597973564.0,57,11,49
1597973565.0,60,4,67
1597973566.0,47,6,184
1597973567.0,38,7,114
1597973568.0,60,6,154
1597973569.0,36,17,53
1597973570.0,59,17,156
1597973571.0,42,10,105
1597973572.0,53,16,39
1597973573.0,59,9,166
1597973574.0,50,10,102
1597973575.0,53,4,53
1597973576.0,58,11,13
1597973577.0,50,18,112
1597973578.0,51,11,26
1597973579.0,36,18,65
1597973580.0,317,5,154
1597973581.0,324,16,19
1597973582.0,339,6,11
1597973583.0,335,10,144
1597973584.0,337,5,37
1597973585.0,329,1,105
1597973586.0,326,14,195
1597973587.0,338,11,131
1597973588.0,319,1,20
1597973589.0,322,7,45
1597973590.0,327,10,36
1597973591.0,331,16,159
1597973592.0,317,8,123
1597973593.0,339,7,77
1597973594.0,335,13,166
1597973595.0,328,13,37
1597973596.0,328,17,174
1597973597.0,318,4,178
1597973598.0,343,9,164
1597973599.0,341,5,4
1597973600.0,407,16,158
1597973601.0,415,11,78
1597973602.0,434,5,193
1597973603.0,419,0,165
1597973604.0,428,11,77
1597973605.0,433,8,20
1597973606.0,415,4,159
1597973607.0,431,6,13
1597973608.0,422,18,27
1597973609.0,422,15,62
1597973610.0,414,1,30
1597973611.0,427,9,129
1597973612.0,411,13,97
1597973613.0,413,6,75
1597973614.0,412,5,7
1597973615.0,432,8,80
1597973616.0,411,14,52
1597973617.0,434,5,116
1597973618.0,416,12,128
1597973619.0,423,18,67
1597973620.0,645,11,184
1597973621.0,663,9,74
1597973622.0,653,1,121
1597973623.0,658,18,51
1597973624.0,658,19,199
1597973625.0,646,3,27
1597973626.0,658,6,110
1597973627.0,673,4,38
1597973628.0,659,1,4
1597973629.0,654,18,13
1597973630.0,667,8,168
1597973631.0,657,12,16
1597973632.0,667,2,38
1597973633.0,671,19,82
1597973634.0,673,16,37
1597973635.0,673,7,43
1597973636.0,652,4,144
1597973637.0,671,1,31
1597973638.0,664,14,57
1597973639.0,672,16,25
1597973640.0,246,0,109
1597973641.0,252,2,196
1597973642.0,266,10,14
1597973643.0,253,19,172
1597973644.0,255,16,54
1597973645.0,274,2,45
1597973646.0,253,3,66
1597973647.0,255,0,179
1597973648.0,246,16,168
1597973649.0,270,9,161
1597973650.0,248,9,137
1597973651.0,255,11,92
1597973652.0,253,11,36
1597973653.0,252,14,161
1597973654.0,251,2,124
1597973655.0,271,13,106
1597973656.0,272,15,68
1597973657.0,247,7,26
1597973658.0,259,9,41
1597973659.0,251,17,78
1597973660.0,434,19,55
1597973661.0,447,0,87
1597973662.0,453,13,142
1597973663.0,457,7,82
1597973664.0,455,5,45
1597973665.0,439,15,74
1597973666.0,439,12,138
1597973667.0,438,10,98
1597973668.0,444,18,180
1597973669.0,434,11,63
1597973670.0,462,3,107
1597973671.0,456,7,105
1597973672.0,447,19,80
1597973673.0,434,0,135
1597973674.0,462,8,110
1597973675.0,459,19,64
1597973676.0,460,13,115
1597973677.0,436,7,43
1597973678.0,447,8,120
1597973679.0,463,11,75
1597973680.0,666,6,186
1597973681.0,671,8,187
1597973682.0,678,0,53
1597973683.0,679,0,52
1597973684.0,681,9,147
1597973685.0,667,7,123
1597973686.0,675,5,6
1597973687.0,684,2,104
1597973688.0,675,19,2
1597973689.0,675,9,75
1597973690.0,685,7,124
1597973691.0,687,5,104
1597973692.0,689,13,69
1597973693.0,674,18,72
1597973694.0,666,3,180
1597973695.0,675,12,194
1597973696.0,671,4,47
1597973697.0,694,19,24
1597973698.0,680,8,1
1597973699.0,685,13,119
1597973700.0,279,16,90
1597973701.0,289,5,49
1597973702.0,279,5,79
1597973703.0,284,2,5
1597973704.0,301,8,107
1597973705.0,307,8,54
1597973706.0,298,15,88
1597973707.0,303,17,138
1597973708.0,283,12,2
1597973709.0,294,10,65
1597973710.0,293,5,158
1597973711.0,307,14,77
1597973712.0,280,17,9
1597973713.0,303,7,81
1597973714.0,283,13,104
1597973715.0,280,10,40
1597973716.0,282,16,117
1597973717.0,308,18,178
1597973718.0,281,10,63
1597973719.0,283,4,87
1597973720.0,283,6,161
1597973721.0,311,12,116
1597973722.0,285,3,62
1597973723.0,307,16,52
1597973724.0,306,2,140
1597973725.0,291,12,63
1597973726.0,298,15,59
1597973727.0,288,9,43
1597973728.0,302,17,13
1597973729.0,309,15,39
1597973730.0,299,11,182
1597973731.0,293,16,174
1597973732.0,311,12,188
1597973733.0,307,17,67
1597973734.0,283,4,58
1597973735.0,283,19,78
1597973736.0,290,15,102
1597973737.0,291,6,64
1597973738.0,296,0,64
1597973739.0,301,6,53
1597973740.0,324,6,29
1597973741.0,332,3,85
1597973742.0,347,10,192
1597973743.0,349,7,35
1597973744.0,335,2,158
1597973745.0,346,1,74
1597973746.0,327,9,135
1597973747.0,350,19,76
1597973748.0,343,18,47
1597973749.0,339,14,50
1597973750.0,351,11,192
1597973751.0,344,7,40
1597973752.0,324,10,23
1597973753.0,326,0,37
1597973754.0,343,3,19
1597973755.0,337,18,132
1597973756.0,328,13,99
1597973757.0,333,7,95
1597973758.0,336,16,26
1597973759.0,347,3,120
1597973760.0,524,5,155
1597973761.0,536,15,180
1597973762.0,527,0,131
1597973763.0,526,19,115
1597973764.0,526,2,89
1597973765.0,545,13,75
1597973766.0,538,17,139
1597973767.0,547,7,174
1597973768.0,545,11,174
1597973769.0,535,10,43
1597973770.0,527,3,50
1597973771.0,549,11,108
1597973772.0,553,4,106
1597973773.0,528,19,190
1597973774.0,552,17,63
1597973775.0,532,19,64
1597973776.0,539,4,135
1597973777.0,534,18,180
1597973778.0,549,3,75
1597973779.0,534,16,28
1597973780.0,102,0,56
1597973781.0,123,7,121
1597973782.0,116,18,23
1597973783.0,128,0,25
1597973784.0,124,10,57
1597973785.0,105,1,132
1597973786.0,127,15,9
1597973787.0,106,15,169
1597973788.0,129,7,153
1597973789.0,125,13,109
1597973790.0,114,1,32
1597973791.0,115,9,57
1597973792.0,111,3,118
1597973793.0,126,2,142
1597973794.0,119,16,83
1597973795.0,106,16,120
1597973796.0,103,9,63
1597973797.0,103,9,83
1597973798.0,122,6,179
1597973799.0,110,3,9
1597973800.0,369,17,135
1597973801.0,395,11,129
1597973802.0,379,7,164
1597973803.0,384,2,0
1597973804.0,394,0,1
1597973805.0,371,15,177
1597973806.0,391,8,104
1597973807.0,391,18,111
1597973808.0,390,5,37
1597973809.0,380,12,100
1597973810.0,369,1,50
1597973811.0,394,6,190
1597973812.0,398,0,60
1597973813.0,379,9,38
1597973814.0,376,10,89
1597973815.0,391,18,157
1597973816.0,374,5,51
1597973817.0,393,4,13
1597973818.0,378,10,118
1597973819.0,390,1,192
1597973820.0,129,17,159
1597973821.0,151,17,166
1597973822.0,146,13,23
1597973823.0,137,3,18
1597973824.0,156,18,19
1597973825.0,144,8,170
1597973826.0,148,16,3
1597973827.0,143,11,105
1597973828.0,129,8,24
1597973829.0,154,3,186
1597973830.0,131,7,191
1597973831.0,151,16,162
1597973832.0,148,5,47
1597973833.0,131,2,49
1597973834.0,143,13,83
1597973835.0,143,15,47
1597973836.0,144,16,50
1597973837.0,143,2,190
1597973838.0,135,10,56
1597973839.0,143,7,172
1597973840.0,437,10,23
1597973841.0,452,14,168
1597973842.0,450,11,160
1597973843.0,448,2,107
1597973844.0,455,8,184
1597973845.0,452,12,164
1597973846.0,437,11,50
1597973847.0,458,6,46
1597973848.0,461,14,94
1597973849.0,461,2,170
1597973850.0,439,13,191
1597973851.0,454,0,67
1597973852.0,445,1,167
1597973853.0,454,9,117
1597973854.0,459,16,71
1597973855.0,447,19,151
1597973856.0,460,5,136
1597973857.0,453,6,33
1597973858.0,452,10,176
1597973859.0,454,5,164
1597973860.0,70,19,177
1597973861.0,88,5,41
1597973862.0,79,12,2
1597973863.0,96,13,138
1597973864.0,70,19,28
1597973865.0,84,19,107
1597973866.0,91,16,151
1597973867.0,80,17,38
1597973868.0,85,16,110
1597973869.0,95,1,15
1597973870.0,70,11,23
1597973871.0,70,3,167
1597973872.0,77,3,27
1597973873.0,99,17,146
1597973874.0,77,5,88
1597973875.0,78,19,51
1597973876.0,97,10,38
1597973877.0,74,17,82
1597973878.0,98,13,168
1597973879.0,98,9,67
1597973880.0,449,1,195
1597973881.0,463,11,177
1597973882.0,461,7,157
1597973883.0,478,15,191
1597973884.0,471,18,197
1597973885.0,470,4,117
1597973886.0,477,0,167
1597973887.0,453,13,76
1597973888.0,468,16,51
1597973889.0,467,16,51
1597973890.0,452,4,51
1597973891.0,456,15,76
1597973892.0,470,19,118
1597973893.0,458,18,196
1597973894.0,454,13,140
1597973895.0,462,16,69
1597973896.0,454,18,101
1597973897.0,470,2,15
1597973898.0,458,13,130
1597973899.0,460,9,160
1597973900.0,53,3,171
1597973901.0,76,0,17
1597973902.0,57,9,88
1597973903.0,68,1,53
1597973904.0,81,19,123
1597973905.0,69,16,75
1597973906.0,61,5,173
1597973907.0,69,13,145
1597973908.0,67,14,38
1597973909.0,59,1,150
1597973910.0,78,19,31
1597973911.0,53,10,102
1597973912.0,82,1,168
1597973913.0,78,19,159
1597973914.0,73,19,13
1597973915.0,76,19,26
1597973916.0,58,6,74
1597973917.0,72,19,189
1597973918.0,54,7,52
1597973919.0,61,8,31
1597973920.0,122,8,35
1597973921.0,147,12,159
1597973922.0,141,10,136
1597973923.0,151,0,55
1597973924.0,126,4,175
1597973925.0,135,15,70
1597973926.0,151,10,195
1597973927.0,124,0,80
1597973928.0,124,12,99
1597973929.0,143,9,184
1597973930.0,134,11,8
1597973931.0,146,8,149
1597973932.0,137,0,15
1597973933.0,123,19,133
1597973934.0,146,19,173
1597973935.0,142,6,198
1597973936.0,122,16,141
1597973937.0,143,0,171
1597973938.0,146,14,125
1597973939.0,145,9,140
1597973940.0,297,10,175
1597973941.0,322,13,104
1597973942.0,308,17,125
1597973943.0,320,9,116
1597973944.0,304,17,153
1597973945.0,320,11,94
1597973946.0,320,14,53
1597973947.0,303,10,88
1597973948.0,314,6,112
1597973949.0,305,4,46
1597973950.0,298,5,105
1597973951.0,307,7,68
1597973952.0,309,0,91
1597973953.0,309,14,38
1597973954.0,308,15,137
1597973955.0,308,5,146
1597973956.0,305,18,6
1597973957.0,307,19,179
1597973958.0,299,2,9
1597973959.0,301,13,84
1597973960.0,113,17,17
1597973961.0,115,3,53
1597973962.0,132,0,54
1597973963.0,124,1,111
1597973964.0,123,0,123
1597973965.0,114,0,117
1597973966.0,126,11,149
1597973967.0,139,4,199
1597973968.0,119,14,128
1597973969.0,114,9,169
1597973970.0,123,12,195
1597973971.0,117,10,43
1597973972.0,120,17,36
1597973973.0,135,17,112
1597973974.0,114,17,64
1597973975.0,126,9,189
1597973976.0,119,17,199
1597973977.0,133,14,179
1597973978.0,124,9,148
1597973979.0,120,14,188
1597973980.0,527,14,48
1597973981.0,539,13,152
1597973982.0,529,5,81
1597973983.0,532,10,95
1597973984.0,544,10,41
1597973985.0,552,3,81
1597973986.0,546,7,153
1597973987.0,551,12,83
1597973988.0,549,2,45
1597973989.0,551,0,17
1597973990.0,549,12,131
1597973991.0,527,6,50
1597973992.0,549,16,12
1597973993.0,544,19,79
1597973994.0,543,16,123
1597973995.0,528,9,182
1597973996.0,532,15,31
1597973997.0,539,19,23
1597973998.0,536,7,1
1597973999.0,532,4,151
1597974000.0,475,15,68
1597974001.0,477,8,127
1597974002.0,502,16,192
1597974003.0,504,12,187
1597974004.0,475,0,75
1597974005.0,475,15,74
1597974006.0,502,8,54
1597974007.0,504,10,1
1597974008.0,492,2,84
1597974009.0,476,8,39
1597974010.0,499,18,75
1597974011.0,492,9,116
1597974012.0,481,13,24
1597974013.0,491,15,41
1597974014.0,475,2,98
1597974015.0,478,18,173
1597974016.0,477,8,67
1597974017.0,504,8,21
1597974018.0,482,7,119
1597974019.0,486,5,182
1597974020.0,116,10,199
1597974021.0,143,8,183
1597974022.0,121,6,112
1597974023.0,134,8,102
1597974024.0,133,5,57
1597974025.0,123,16,167
1597974026.0,129,2,12
1597974027.0,118,17,40
1597974028.0,126,15,145
1597974029.0,116,10,155
1597974030.0,142,8,37
1597974031.0,120,3,164
1597974032.0,121,12,39
1597974033.0,145,19,69
1597974034.0,128,3,149
1597974035.0,145,3,161
1597974036.0,140,7,137
1597974037.0,117,16,185
1597974038.0,144,9,29
1597974039.0,135,18,162
1597974040.0,395,8,1
1597974041.0,412,3,183
1597974042.0,395,16,101
1597974043.0,420,3,179
1597974044.0,423,18,20
1597974045.0,422,6,81
1597974046.0,402,7,69
1597974047.0,420,14,58
1597974048.0,418,16,104
1597974049.0,395,10,198
1597974050.0,421,8,96
1597974051.0,399,6,97
1597974052.0,417,8,191
1597974053.0,401,5,164
1597974054.0,424,2,55
1597974055.0,397,2,79
1597974056.0,413,8,40
1597974057.0,404,0,160
1597974058.0,415,18,64
1597974059.0,403,9,72
1597974060.0,92,12,193
1597974061.0,92,3,52
1597974062.0,120,5,150
1597974063.0,111,13,137
1597974064.0,103,5,39
1597974065.0,92,6,84
1597974066.0,101,7,43
1597974067.0,104,12,183
1597974068.0,103,11,24
1597974069.0,114,19,127
1597974070.0,103,18,13
1597974071.0,120,15,192
1597974072.0,92,7,76
1597974073.0,106,19,118
1597974074.0,113,12,10
1597974075.0,118,1,195
1597974076.0,118,11,139
1597974077.0,114,6,94
1597974078.0,113,12,194
1597974079.0,101,4,196
1597974080.0,404,13,72
1597974081.0,427,15,86
1597974082.0,433,3,19
1597974083.0,419,4,18
1597974084.0,406,4,158
1597974085.0,431,1,155
1597974086.0,417,7,17
1597974087.0,426,10,143
1597974088.0,410,9,122
1597974089.0,423,1,169
1597974090.0,426,18,23
1597974091.0,419,6,182
1597974092.0,408,2,136
1597974093.0,414,19,132
1597974094.0,422,12,131
1597974095.0,423,18,176
1597974096.0,420,15,37
1597974097.0,428,12,72
1597974098.0,419,9,163
1597974099.0,429,13,127
1597974100.0,131,2,118
1597974101.0,135,3,132
1597974102.0,145,9,155
1597974103.0,151,15,157
1597974104.0,141,4,151
1597974105.0,153,13,108
1597974106.0,160,8,184
1597974107.0,145,13,124
1597974108.0,137,3,140
1597974109.0,154,19,16
1597974110.0,132,17,94
1597974111.0,154,6,167
1597974112.0,135,8,174
1597974113.0,142,13,61
1597974114.0,153,1,85
1597974115.0,135,11,123
1597974116.0,136,17,96
1597974117.0,150,19,148
1597974118.0,152,12,53
1597974119.0,146,0,33
1597974120.0,303,19,135
1597974121.0,317,10,162
1597974122.0,308,6,142
1597974123.0,315,9,60
1597974124.0,330,4,126
1597974125.0,314,0,181
1597974126.0,325,4,26
1597974127.0,327,14,60
1597974128.0,317,7,100
1597974129.0,304,18,144
1597974130.0,322,0,124
1597974131.0,329,7,0
1597974132.0,315,17,54
1597974133.0,329,1,81
1597974134.0,314,12,194
1597974135.0,314,4,148
1597974136.0,314,0,10
1597974137.0,308,10,184
1597974138.0,329,19,133
1597974139.0,310,0,159
1597974140.0,166,18,22
1597974141.0,172,1,21
1597974142.0,172,4,197
1597974143.0,175,17,180
1597974144.0,194,10,28
1597974145.0,193,17,28
1597974146.0,181,16,196
1597974147.0,185,15,77
1597974148.0,191,12,156
1597974149.0,171,5,53
1597974150.0,184,19,119
1597974151.0,170,2,174
1597974152.0,185,17,33
1597974153.0,169,6,199
1597974154.0,170,3,136
1597974155.0,181,10,88
1597974156.0,189,11,116
1597974157.0,187,11,100
1597974158.0,182,10,154
1597974159.0,191,10,164
1597974160.0,453,1,149
1597974161.0,468,9,66
1597974162.0,461,6,140
1597974163.0,460,19,65
1597974164.0,469,19,37
1597974165.0,464,7,60
1597974166.0,467,2,189
1597974167.0,476,7,12
1597974168.0,475,1,55
1597974169.0,459,18,2
1597974170.0,469,18,78
1597974171.0,473,2,66
1597974172.0,464,0,54
1597974173.0,467,11,81
1597974174.0,460,9,176
1597974175.0,468,18,18
1597974176.0,468,18,63
1597974177.0,470,14,92
1597974178.0,456,11,57
1597974179.0,480,8,184
1597974180.0,93,3,193
1597974181.0,110,14,81
1597974182.0,94,7,21
1597974183.0,97,2,32
1597974184.0,101,5,198
1597974185.0,99,17,111
1597974186.0,115,14,186
1597974187.0,108,3,110
1597974188.0,122,17,114
1597974189.0,107,4,87
1597974190.0,110,13,164
1597974191.0,106,2,26
1597974192.0,110,2,178
1597974193.0,100,2,160
1597974194.0,117,1,140
1597974195.0,97,1,15
1597974196.0,121,3,16
1597974197.0,121,11,161
1597974198.0,111,7,90
1597974199.0,118,19,135
1597974200.0,668,13,36
1597974201.0,676,12,157
1597974202.0,676,12,177
1597974203.0,689,19,169
1597974204.0,678,14,63
1597974205.0,689,10,183
1597974206.0,673,16,34
1597974207.0,678,7,30
1597974208.0,668,12,156
1597974209.0,670,18,78
1597974210.0,694,11,110
1597974211.0,687,8,187
1597974212.0,674,17,154
1597974213.0,685,15,170
1597974214.0,687,8,9
1597974215.0,688,8,123
1597974216.0,669,3,189
1597974217.0,670,5,43
1597974218.0,672,7,197
1597974219.0,686,6,41
1597974220.0,36,0,98
1597974221.0,58,5,86
1597974222.0,58,12,147
1597974223.0,41,4,169
1597974224.0,50,18,119
1597974225.0,61,3,49
1597974226.0,43,19,132
1597974227.0,62,7,5
1597974228.0,62,2,104
1597974229.0,47,2,138
1597974230.0,38,8,164
1597974231.0,60,0,78
1597974232.0,58,4,22
1597974233.0,42,16,139
1597974234.0,40,17,7
1597974235.0,40,8,188
1597974236.0,54,16,165
1597974237.0,42,0,199
1597974238.0,47,9,42
1597974239.0,49,16,180
1597974240.0,662,19,119
1597974241.0,691,2,107
1597974242.0,678,6,136
1597974243.0,688,17,118
1597974244.0,676,6,135
1597974245.0,665,13,65
1597974246.0,675,6,34
1597974247.0,686,19,67
1597974248.0,666,14,147
1597974249.0,670,11,35
1597974250.0,675,6,104
1597974251.0,679,4,130
1597974252.0,676,18,168
1597974253.0,663,12,75
1597974254.0,684,1,0
1597974255.0,691,11,167
1597974256.0,667,4,152
1597974257.0,674,5,56
1597974258.0,671,16,27
1597974259.0,678,4,122
1597974260.0,448,3,48
1597974261.0,462,10,110
1597974262.0,454,15,68
1597974263.0,462,14,50
1597974264.0,454,0,36
1597974265.0,449,19,144
1597974266.0,469,18,97
1597974267.0,471,13,131
1597974268.0,458,9,149
1597974269.0,457,12,0
1597974270.0,448,1,123
1597974271.0,458,12,133
1597974272.0,457,15,44
1597974273.0,470,4,15
1597974274.0,464,6,92
1597974275.0,451,13,1
1597974276.0,470,4,65
1597974277.0,454,14,49
1597974278.0,449,18,40
1597974279.0,450,17,100
1597974280.0,675,5,43
1597974281.0,691,14,55
1597974282.0,686,1,23
1597974283.0,688,18,76
1597974284.0,688,7,159
1597974285.0,686,8,8
1597974286.0,696,11,34
1597974287.0,690,1,168
1597974288.0,684,12,77
1597974289.0,683,15,51
1597974290.0,678,17,102
1597974291.0,684,16,111
1597974292.0,675,1,150
1597974293.0,682,0,115
1597974294.0,704,1,170
1597974295.0,703,2,46
1597974296.0,703,3,127
1597974297.0,676,6,136
1597974298.0,700,0,104
1597974299.0,686,14,28
1597974300.0,99,4,108
1597974301.0,107,17,20
1597974302.0,126,16,93
1597974303.0,108,5,10
1597974304.0,120,18,88
1597974305.0,118,18,29
1597974306.0,120,18,5
1597974307.0,112,0,198
1597974308.0,125,7,62
1597974309.0,100,19,115
1597974310.0,128,4,116
1597974311.0,102,7,23
1597974312.0,126,4,185
1597974313.0,128,3,89
1597974314.0,111,13,59
1597974315.0,99,16,187
1597974316.0,103,16,96
1597974317.0,110,16,5
1597974318.0,100,4,39
1597974319.0,101,3,60
1597974320.0,458,17,119
1597974321.0,466,3,148
1597974322.0,474,8,119
1597974323.0,474,6,154
1597974324.0,483,7,40
1597974325.0,485,5,114
1597974326.0,461,4,131
1597974327.0,469,1,31
1597974328.0,477,1,97
1597974329.0,485,5,155
1597974330.0,464,18,46
1597974331.0,461,6,121
1597974332.0,472,1,127
1597974333.0,477,6,75
1597974334.0,471,4,144
1597974335.0,464,1,172
1597974336.0,486,19,118
1597974337.0,463,18,88
1597974338.0,481,13,115
1597974339.0,458,8,14
1597974340.0,386,18,23
1597974341.0,396,4,4
1597974342.0,391,5,96
1597974343.0,405,16,17
1597974344.0,395,13,167
1597974345.0,394,7,71
1597974346.0,390,13,163
1597974347.0,395,19,198
1597974348.0,414,2,105
1597974349.0,407,15,195
1597974350.0,406,4,193
1597974351.0,407,18,92
1597974352.0,410,3,4
1597974353.0,390,15,52
1597974354.0,396,5,95
1597974355.0,402,6,91
1597974356.0,393,16,95
1597974357.0,402,10,43
1597974358.0,415,12,119
1597974359.0,392,14,163
1597974360.0,354,6,82
1597974361.0,362,8,76
1597974362.0,369,11,182
1597974363.0,361,17,100
1597974364.0,357,1,13
1597974365.0,379,5,29
1597974366.0,379,1,179
1597974367.0,376,18,73
1597974368.0,380,8,192
1597974369.0,371,2,13
1597974370.0,374,7,68
1597974371.0,374,12,146
1597974372.0,367,19,71
1597974373.0,383,1,75
1597974374.0,380,14,6
1597974375.0,378,7,93
1597974376.0,356,11,71
1597974377.0,368,0,70
1597974378.0,380,17,34
1597974379.0,362,17,129
1597974380.0,93,2,170
1597974381.0,114,6,5
1597974382.0,103,1,24
1597974383.0,102,12,143
1597974384.0,95,1,64
1597974385.0,101,16,58
1597974386.0,98,3,116
1597974387.0,102,16,101
1597974388.0,105,16,109
1597974389.0,116,12,119
1597974390.0,105,0,93
1597974391.0,105,15,84
1597974392.0,113,1,175
1597974393.0,109,3,22
1597974394.0,104,9,139
1597974395.0,121,19,195
1597974396.0,118,1,79
1597974397.0,118,11,109
1597974398.0,114,8,5
1597974399.0,115,6,147
1597974400.0,255,14,108
1597974401.0,274,14,134
1597974402.0,279,2,158
1597974403.0,257,5,184
1597974404.0,264,8,54
1597974405.0,275,7,39
1597974406.0,274,7,163
1597974407.0,274,9,4
1597974408.0,255,3,122
1597974409.0,279,16,128
1597974410.0,270,14,75
1597974411.0,282,3,2
1597974412.0,278,2,143
1597974413.0,262,3,104
1597974414.0,259,15,22
1597974415.0,266,3,42
1597974416.0,275,16,7
1597974417.0,275,13,97
1597974418.0,260,16,8
1597974419.0,273,1,22
1597974420.0,246,14,17
1597974421.0,263,15,190
1597974422.0,246,14,118
1597974423.0,251,12,47
1597974424.0,272,8,107
1597974425.0,271,12,23
1597974426.0,254,16,98
1597974427.0,263,15,112
1597974428.0,260,13,178
1597974429.0,255,15,72
1597974430.0,269,17,163
1597974431.0,246,0,160
1597974432.0,261,18,188
1597974433.0,270,7,158
1597974434.0,258,17,23
1597974435.0,268,6,160
1597974436.0,268,18,85
1597974437.0,256,18,137
1597974438.0,267,8,128
1597974439.0,266,15,199
1597974440.0,525,4,186
1597974441.0,549,6,140
1597974442.0,544,14,0
1597974443.0,537,5,3
1597974444.0,548,11,198
1597974445.0,526,3,191
1597974446.0,545,2,103
1597974447.0,545,12,135
1597974448.0,525,6,129
1597974449.0,526,6,34
1597974450.0,539,10,54
1597974451.0,536,17,130
1597974452.0,539,12,62
1597974453.0,547,5,146
1597974454.0,542,9,146
1597974455.0,545,3,99
1597974456.0,538,0,170
1597974457.0,529,14,123
