time,x,y,z
1597993438.0,351,0,129
1597993439.0,351,19,56
1597993440.0,355,11,9
1597993441.0,351,15,109
1597993442.0,418,10,107
1597993443.0,440,15,41
1597993444.0,429,15,44
1597993445.0,440,5,30
1597993446.0,445,12,36
1597993447.0,438,11,92
1597993448.0,443,9,13
1597993449.0,423,11,4
1597993450.0,445,16,75
1597993451.0,432,13,27
1597993452.0,440,0,80
1597993453.0,423,8,105
1597993454.0,440,5,57
1597993455.0,443,2,42
1597993456.0,436,18,1
1597993457.0,437,5,109
1597993458.0,438,2,14
1597993459.0,436,2,145
1597993460.0,432,16,178
1597993461.0,447,12,134
1597993462.0,283,12,125
1597993463.0,303,17,172
1597993464.0,287,1,190
1597993465.0,301,2,92
1597993466.0,305,12,80
1597993467.0,305,9,91
1597993468.0,312,16,126
1597993469.0,295,12,157
1597993470.0,291,11,0
1597993471.0,308,16,102
1597993472.0,298,1,66
1597993473.0,285,8,56
1597993474.0,286,3,30
1597993475.0,299,12,59
1597993476.0,311,5,126
1597993477.0,304,9,76
1597993478.0,298,17,188
1597993479.0,296,18,155
1597993480.0,312,13,114
1597993481.0,283,13,111
1597993482.0,100,9,167
1597993483.0,112,15,90
1597993484.0,108,18,8
1597993485.0,106,15,183
1597993486.0,124,15,17
1597993487.0,114,14,193
1597993488.0,105,18,43
1597993489.0,120,10,167
1597993490.0,110,9,48
1597993491.0,120,14,53
1597993492.0,128,2,109
1597993493.0,121,9,171
1597993494.0,115,15,90
1597993495.0,115,4,155
1597993496.0,121,8,57
1597993497.0,106,4,174
1597993498.0,111,6,196
1597993499.0,114,9,96
1597993500.0,117,1,179
1597993501.0,125,12,73
1597993502.0,275,14,184
1597993503.0,293,6,145
1597993504.0,279,13,150
1597993505.0,283,3,80
1597993506.0,285,13,127
1597993507.0,296,16,51
1597993508.0,285,15,129
1597993509.0,276,16,16
1597993510.0,291,18,136
1597993511.0,303,8,188
1597993512.0,278,15,74
1597993513.0,302,18,25
1597993514.0,295,13,31
1597993515.0,289,15,136
1597993516.0,281,3,88
1597993517.0,289,19,148
1597993518.0,295,18,77
1597993519.0,295,16,14
1597993520.0,282,0,68
1597993521.0,281,12,141
1597993522.0,617,1,127
1597993523.0,628,6,116
1597993524.0,640,9,87
1597993525.0,642,7,121
1597993526.0,631,17,64
1597993527.0,644,15,67
1597993528.0,618,8,80
1597993529.0,636,12,186
1597993530.0,622,7,126
1597993531.0,624,9,179
1597993532.0,618,9,125
1597993533.0,646,3,191
1597993534.0,636,17,162
1597993535.0,643,19,8
1597993536.0,636,10,87
1597993537.0,641,2,78
1597993538.0,640,3,125
1597993539.0,619,16,193
1597993540.0,640,10,43
1597993541.0,636,8,12
1597993542.0,197,15,119
1597993543.0,218,0,20
1597993544.0,203,0,136
1597993545.0,226,12,46
1597993546.0,205,12,59
1597993547.0,224,0,93
1597993548.0,203,17,61
1597993549.0,226,5,98
1597993550.0,205,18,12
1597993551.0,210,13,66
1597993552.0,197,3,6
1597993553.0,203,18,184
1597993554.0,201,19,137
1597993555.0,203,18,172
1597993556.0,214,4,102
1597993557.0,208,18,109
1597993558.0,221,7,81
1597993559.0,225,0,117
1597993560.0,206,18,37
1597993561.0,201,10,8
1597993562.0,116,15,103
1597993563.0,141,12,104
1597993564.0,121,14,58
1597993565.0,120,14,58
1597993566.0,140,6,41
1597993567.0,116,11,7
1597993568.0,132,15,90
1597993569.0,118,9,104
1597993570.0,123,9,24
1597993571.0,138,14,3
1597993572.0,143,13,28
1597993573.0,134,1,79
1597993574.0,125,14,183
1597993575.0,116,15,13
1597993576.0,118,17,116
1597993577.0,128,0,183
1597993578.0,119,14,155
1597993579.0,117,8,31
1597993580.0,142,7,169
1597993581.0,144,3,157
1597993582.0,593,19,60
1597993583.0,613,13,140
1597993584.0,598,18,186
1597993585.0,613,15,112
1597993586.0,593,9,100
1597993587.0,594,6,144
1597993588.0,611,13,102
1597993589.0,619,8,168
1597993590.0,604,4,175
1597993591.0,614,9,98
1597993592.0,622,12,148
1597993593.0,604,9,139
1597993594.0,619,16,93
1597993595.0,598,0,22
1597993596.0,621,14,17
1597993597.0,614,11,111
1597993598.0,606,9,145
1597993599.0,608,9,41
1597993600.0,603,12,94
1597993601.0,600,16,198
1597993602.0,102,8,133
1597993603.0,110,19,45
1597993604.0,105,17,101
1597993605.0,131,10,7
1597993606.0,116,4,79
1597993607.0,112,1,171
1597993608.0,122,17,63
1597993609.0,111,19,193
1597993610.0,122,3,93
1597993611.0,113,1,69
1597993612.0,125,2,157
1597993613.0,126,7,18
1597993614.0,118,9,137
1597993615.0,121,11,182
1597993616.0,108,12,98
1597993617.0,112,16,54
1597993618.0,102,6,39
1597993619.0,104,0,173
1597993620.0,118,10,114
1597993621.0,113,2,190
1597993622.0,575,8,101
1597993623.0,600,7,116
1597993624.0,585,19,165
1597993625.0,588,2,164
1597993626.0,589,14,178
1597993627.0,586,8,14
1597993628.0,585,10,18
1597993629.0,584,0,45
1597993630.0,597,0,47
1597993631.0,594,12,139
1597993632.0,589,3,150
1597993633.0,588,5,55
1597993634.0,575,19,170
1597993635.0,596,14,76
1597993636.0,579,10,89
1597993637.0,600,7,140
1597993638.0,582,6,15
1597993639.0,582,17,98
1597993640.0,583,14,159
1597993641.0,602,13,66
1597993642.0,550,19,121
1597993643.0,571,12,143
1597993644.0,559,17,134
1597993645.0,552,14,130
1597993646.0,558,10,95
1597993647.0,574,15,53
1597993648.0,567,8,13
1597993649.0,578,3,151
1597993650.0,577,8,99
1597993651.0,561,12,184
1597993652.0,578,7,13
1597993653.0,570,4,132
1597993654.0,576,10,117
1597993655.0,563,11,171
1597993656.0,574,12,87
1597993657.0,555,13,60
1597993658.0,575,19,185
1597993659.0,554,0,73
1597993660.0,576,11,142
1597993661.0,577,10,24
1597993662.0,262,18,56
1597993663.0,273,8,55
1597993664.0,267,16,63
1597993665.0,290,6,148
1597993666.0,273,2,198
1597993667.0,266,19,48
1597993668.0,289,1,22
1597993669.0,283,13,9
1597993670.0,268,13,51
1597993671.0,266,14,0
1597993672.0,272,10,67
1597993673.0,287,1,154
1597993674.0,263,3,15
1597993675.0,289,9,18
1597993676.0,269,16,83
1597993677.0,265,2,143
1597993678.0,288,14,36
1597993679.0,289,6,157
1597993680.0,278,14,44
1597993681.0,283,11,102
1597993682.0,456,13,113
1597993683.0,463,0,119
1597993684.0,464,1,145
1597993685.0,476,17,66
1597993686.0,456,5,0
1597993687.0,460,1,192
1597993688.0,478,10,144
1597993689.0,478,13,155
1597993690.0,460,8,167
1597993691.0,472,9,150
1597993692.0,477,4,64
1597993693.0,470,12,155
1597993694.0,485,18,157
1597993695.0,471,8,108
1597993696.0,456,13,83
1597993697.0,480,11,101
1597993698.0,475,14,25
1597993699.0,468,9,162
1597993700.0,470,7,178
1597993701.0,460,7,8
1597993702.0,87,1,150
1597993703.0,108,3,147
1597993704.0,112,11,140
1597993705.0,111,4,167
1597993706.0,97,6,187
1597993707.0,99,17,148
1597993708.0,94,11,18
1597993709.0,100,16,196
1597993710.0,104,1,71
1597993711.0,93,12,107
1597993712.0,89,13,61
1597993713.0,87,2,161
1597993714.0,104,12,19
1597993715.0,92,11,10
1597993716.0,90,6,195
1597993717.0,94,5,89
1597993718.0,105,19,123
1597993719.0,101,10,116
1597993720.0,92,19,22
1597993721.0,90,0,144
1597993722.0,309,2,132
1597993723.0,330,3,34
1597993724.0,331,6,38
1597993725.0,330,8,198
1597993726.0,324,19,192
1597993727.0,313,11,84
1597993728.0,309,10,41
1597993729.0,330,19,110
1597993730.0,325,12,38
1597993731.0,337,6,161
1597993732.0,323,14,182
1597993733.0,325,9,122
1597993734.0,329,19,77
1597993735.0,317,9,177
1597993736.0,310,15,68
1597993737.0,323,18,196
1597993738.0,332,1,37
1597993739.0,319,7,194
1597993740.0,334,13,192
1597993741.0,337,12,60
1597993742.0,334,9,137
1597993743.0,336,19,43
1597993744.0,358,6,55
1597993745.0,342,11,185
1597993746.0,353,3,132
1597993747.0,362,17,104
1597993748.0,347,13,112
1597993749.0,335,10,70
1597993750.0,360,10,181
1597993751.0,348,16,21
1597993752.0,349,3,142
1597993753.0,346,8,140
1597993754.0,361,15,25
1597993755.0,338,1,94
1597993756.0,345,8,129
1597993757.0,337,18,133
1597993758.0,363,7,102
1597993759.0,345,8,171
1597993760.0,359,7,144
1597993761.0,361,19,18
1597993762.0,428,0,105
1597993763.0,432,7,89
1597993764.0,444,13,149
1597993765.0,435,18,107
1597993766.0,429,13,151
1597993767.0,445,12,54
1597993768.0,431,8,182
1597993769.0,446,12,6
1597993770.0,449,10,162
1597993771.0,455,11,181
1597993772.0,442,17,156
1597993773.0,453,1,132
1597993774.0,446,18,49
1597993775.0,450,12,4
1597993776.0,448,10,157
1597993777.0,434,17,133
1597993778.0,439,19,55
1597993779.0,455,0,37
1597993780.0,445,12,78
1597993781.0,457,1,59
1597993782.0,375,1,163
1597993783.0,395,6,109
1597993784.0,384,1,185
1597993785.0,401,14,192
1597993786.0,398,11,157
1597993787.0,375,2,70
1597993788.0,403,17,102
1597993789.0,382,5,179
1597993790.0,393,11,11
1597993791.0,380,17,162
1597993792.0,392,9,10
1597993793.0,394,9,35
1597993794.0,375,8,109
1597993795.0,395,8,84
1597993796.0,383,12,79
1597993797.0,401,6,119
1597993798.0,386,5,36
1597993799.0,399,3,75
1597993800.0,388,13,8
1597993801.0,387,16,168
1597993802.0,160,16,8
1597993803.0,180,0,119
1597993804.0,186,9,67
1597993805.0,164,15,69
1597993806.0,186,9,21
1597993807.0,174,0,144
1597993808.0,172,10,96
1597993809.0,169,17,9
1597993810.0,177,0,52
1597993811.0,174,3,65
1597993812.0,183,2,125
1597993813.0,171,17,137
1597993814.0,172,0,175
1597993815.0,189,3,136
1597993816.0,181,18,69
1597993817.0,176,1,39
1597993818.0,161,10,87
1597993819.0,184,15,103
1597993820.0,161,6,146
1597993821.0,169,7,60
1597993822.0,649,18,161
1597993823.0,664,18,91
1597993824.0,653,0,159
1597993825.0,672,5,112
1597993826.0,663,0,149
1597993827.0,657,18,36
1597993828.0,651,0,110
1597993829.0,650,0,190
1597993830.0,666,5,198
1597993831.0,672,0,126
1597993832.0,671,18,63
1597993833.0,653,3,46
1597993834.0,667,9,177
1597993835.0,666,8,59
1597993836.0,670,18,46
1597993837.0,659,7,88
1597993838.0,667,1,23
1597993839.0,669,5,6
1597993840.0,664,6,119
1597993841.0,660,7,66
1597993842.0,379,1,66
1597993843.0,384,6,135
1597993844.0,403,6,14
1597993845.0,407,14,121
1597993846.0,388,15,118
1597993847.0,384,13,94
1597993848.0,402,19,177
1597993849.0,407,7,126
1597993850.0,379,1,148
1597993851.0,390,17,32
1597993852.0,388,10,67
1597993853.0,403,12,116
1597993854.0,394,19,101
1597993855.0,408,16,137
1597993856.0,397,11,156
1597993857.0,389,13,162
1597993858.0,401,8,177
1597993859.0,399,16,81
1597993860.0,399,9,3
1597993861.0,379,16,161
1597993862.0,376,2,2
1597993863.0,390,19,188
1597993864.0,400,18,117
1597993865.0,377,9,26
1597993866.0,384,1,181
1597993867.0,398,1,8
1597993868.0,388,14,188
1597993869.0,386,3,99
1597993870.0,381,1,192
1597993871.0,394,17,35
1597993872.0,388,0,153
1597993873.0,393,5,48
1597993874.0,392,10,181
1597993875.0,392,5,11
1597993876.0,405,4,149
1597993877.0,394,14,119
1597993878.0,387,4,5
1597993879.0,394,3,144
1597993880.0,383,11,37
1597993881.0,379,8,58
1597993882.0,325,3,33
1597993883.0,347,11,126
1597993884.0,342,3,114
1597993885.0,346,5,77
1597993886.0,337,11,124
1597993887.0,331,8,159
1597993888.0,335,14,195
1597993889.0,354,7,134
1597993890.0,354,12,93
1597993891.0,350,18,155
1597993892.0,342,12,97
1597993893.0,353,6,56
1597993894.0,333,8,59
1597993895.0,346,10,96
1597993896.0,335,12,84
1597993897.0,340,7,10
1597993898.0,350,4,50
1597993899.0,352,13,94
1597993900.0,336,8,19
1597993901.0,340,13,101
1597993902.0,514,9,96
1597993903.0,518,13,155
1597993904.0,537,7,22
1597993905.0,534,2,89
1597993906.0,524,3,147
1597993907.0,530,17,51
1597993908.0,518,2,151
1597993909.0,537,19,131
1597993910.0,528,7,144
1597993911.0,539,3,195
1597993912.0,527,0,41
1597993913.0,536,13,112
1597993914.0,536,18,22
1597993915.0,541,19,76
1597993916.0,538,6,66
1597993917.0,535,7,74
1597993918.0,527,15,149
1597993919.0,543,14,96
1597993920.0,530,8,142
1597993921.0,541,9,136
1597993922.0,420,19,86
1597993923.0,430,16,195
1597993924.0,446,9,101
1597993925.0,424,1,117
1597993926.0,436,14,24
1597993927.0,424,3,144
1597993928.0,447,14,183
1597993929.0,429,13,144
1597993930.0,435,19,185
1597993931.0,445,19,179
1597993932.0,428,4,5
1597993933.0,425,17,24
1597993934.0,436,14,44
1597993935.0,443,0,183
1597993936.0,429,17,106
1597993937.0,432,19,61
1597993938.0,430,1,145
1597993939.0,422,13,32
1597993940.0,434,18,77
1597993941.0,447,17,106
1597993942.0,545,1,154
1597993943.0,574,10,142
1597993944.0,563,10,34
1597993945.0,573,12,1
1597993946.0,552,6,62
1597993947.0,549,6,28
1597993948.0,545,16,165
1597993949.0,567,13,105
1597993950.0,556,12,65
1597993951.0,556,17,10
1597993952.0,547,11,26
1597993953.0,566,1,5
1597993954.0,558,16,31
1597993955.0,549,1,187
1597993956.0,556,0,140
1597993957.0,567,8,75
1597993958.0,568,6,51
1597993959.0,563,14,145
1597993960.0,558,17,136
1597993961.0,557,14,5
1597993962.0,410,0,61
1597993963.0,414,9,120
1597993964.0,427,4,111
1597993965.0,419,19,16
1597993966.0,417,18,46
1597993967.0,437,12,97
1597993968.0,426,12,64
1597993969.0,412,2,172
1597993970.0,426,6,1
1597993971.0,436,10,27
1597993972.0,429,16,95
1597993973.0,439,1,42
1597993974.0,438,19,45
1597993975.0,436,19,140
1597993976.0,417,6,128
1597993977.0,430,6,76
1597993978.0,417,13,99
1597993979.0,413,3,78
1597993980.0,425,19,100
1597993981.0,431,8,154
1597993982.0,269,3,109
1597993983.0,271,2,179
1597993984.0,281,16,173
1597993985.0,270,11,130
1597993986.0,294,18,126
1597993987.0,286,11,70
1597993988.0,292,17,51
1597993989.0,284,5,85
1597993990.0,271,14,86
1597993991.0,282,2,132
1597993992.0,290,1,22
1597993993.0,287,4,38
1597993994.0,285,12,189
1597993995.0,276,5,83
1597993996.0,289,13,7
1597993997.0,279,8,187
1597993998.0,282,16,28
1597993999.0,284,13,162
1597994000.0,297,0,192
1597994001.0,289,11,13
1597994002.0,17,10,59
1597994003.0,35,10,126
1597994004.0,26,4,198
1597994005.0,40,3,144
1597994006.0,19,2,137
1597994007.0,42,0,142
1597994008.0,43,5,192
1597994009.0,45,9,194
1597994010.0,40,10,56
1597994011.0,43,2,3
1597994012.0,27,11,38
1597994013.0,35,5,157
1597994014.0,43,0,110
1597994015.0,23,4,43
1597994016.0,46,5,2
1597994017.0,39,0,127
1597994018.0,26,13,190
1597994019.0,29,1,82
1597994020.0,28,11,129
1597994021.0,44,7,101
1597994022.0,325,16,19
1597994023.0,335,3,122
1597994024.0,333,2,175
1597994025.0,353,16,37
1597994026.0,349,9,114
1597994027.0,346,6,105
1597994028.0,348,15,128
1597994029.0,336,0,2
1597994030.0,350,8,93
1597994031.0,349,6,93
1597994032.0,339,3,40
1597994033.0,326,9,54
1597994034.0,344,6,98
1597994035.0,328,12,18
1597994036.0,350,0,183
1597994037.0,349,8,25
1597994038.0,334,6,39
1597994039.0,339,19,78
1597994040.0,326,6,168
1597994041.0,328,19,22
1597994042.0,661,13,67
1597994043.0,672,9,56
1597994044.0,670,4,111
1597994045.0,685,16,15
1597994046.0,673,16,170
1597994047.0,664,1,199
1597994048.0,679,6,63
1597994049.0,665,11,158
1597994050.0,669,15,2
1597994051.0,674,9,167
1597994052.0,683,11,126
1597994053.0,675,10,106
1597994054.0,679,13,80
1597994055.0,670,16,115
1597994056.0,674,12,142
1597994057.0,687,14,83
1597994058.0,675,19,75
1597994059.0,685,19,111
1597994060.0,670,5,184
1597994061.0,679,9,117
1597994062.0,13,16,28
1597994063.0,24,13,77
1597994064.0,17,18,78
1597994065.0,17,16,193
1597994066.0,13,1,97
1597994067.0,15,15,11
1597994068.0,15,16,64
1597994069.0,14,18,157
1597994070.0,27,16,68
1597994071.0,34,0,86
1597994072.0,26,17,55
1597994073.0,19,15,1
1597994074.0,23,11,151
1597994075.0,15,10,197
1597994076.0,26,11,145
1597994077.0,27,2,64
1597994078.0,15,5,5
1597994079.0,33,10,41
1597994080.0,26,11,122
1597994081.0,31,10,107
1597994082.0,123,6,96
1597994083.0,129,4,19
1597994084.0,148,2,89
1597994085.0,136,11,192
1597994086.0,140,9,95
1597994087.0,151,12,159
1597994088.0,143,15,81
1597994089.0,123,15,128
1597994090.0,140,12,109
1597994091.0,126,6,172
1597994092.0,144,17,115
1597994093.0,151,2,75
1597994094.0,127,1,71
1597994095.0,135,8,42
1597994096.0,150,19,7
1597994097.0,151,10,154
1597994098.0,135,19,55
1597994099.0,146,15,112
1597994100.0,143,14,150
1597994101.0,138,12,182
1597994102.0,85,16,127
1597994103.0,95,1,197
1597994104.0,99,10,136
1597994105.0,108,18,154
1597994106.0,108,18,150
1597994107.0,107,12,187
1597994108.0,112,7,46
1597994109.0,100,9,189
1597994110.0,114,3,127
1597994111.0,103,10,61
1597994112.0,110,1,109
1597994113.0,98,8,0
1597994114.0,106,14,3
1597994115.0,109,12,185
1597994116.0,98,15,66
1597994117.0,103,17,86
1597994118.0,108,15,175
1597994119.0,107,5,50
1597994120.0,91,2,17
1597994121.0,110,8,31
1597994122.0,120,17,5
1597994123.0,139,15,22
1597994124.0,120,5,104
1597994125.0,149,16,45
1597994126.0,131,9,120
1597994127.0,130,6,177
1597994128.0,144,3,128
1597994129.0,127,11,133
1597994130.0,136,6,58
1597994131.0,128,9,149
1597994132.0,136,6,161
1597994133.0,124,2,59
1597994134.0,136,5,28
1597994135.0,133,7,63
1597994136.0,146,17,49
1597994137.0,147,16,145
1597994138.0,127,9,105
1597994139.0,142,19,123
1597994140.0,143,6,36
1597994141.0,133,11,190
1597994142.0,585,14,85
1597994143.0,591,8,188
1597994144.0,604,19,98
1597994145.0,609,6,76
1597994146.0,596,5,144
1597994147.0,592,9,20
1597994148.0,597,12,43
1597994149.0,593,16,131
1597994150.0,601,16,73
1597994151.0,588,10,93
1597994152.0,611,12,138
1597994153.0,588,7,41
1597994154.0,595,19,111
1597994155.0,591,9,19
1597994156.0,592,3,28
1597994157.0,588,4,13
1597994158.0,612,2,195
1597994159.0,603,9,100
1597994160.0,600,5,154
1597994161.0,614,10,96
1597994162.0,671,1,198
1597994163.0,689,16,148
1597994164.0,682,16,1
1597994165.0,680,4,71
1597994166.0,681,18,65
1597994167.0,683,13,143
1597994168.0,695,19,124
1597994169.0,685,19,192
1597994170.0,679,3,83
1597994171.0,680,7,27
1597994172.0,687,5,131
1597994173.0,696,17,1
1597994174.0,681,6,147
1597994175.0,678,12,183
1597994176.0,696,3,156
1597994177.0,674,11,115
1597994178.0,680,14,172
1597994179.0,696,0,80
1597994180.0,695,9,146
1597994181.0,695,19,114
1597994182.0,376,5,181
1597994183.0,381,12,108
1597994184.0,378,0,153
1597994185.0,404,1,132
1597994186.0,394,7,189
1597994187.0,397,12,157
1597994188.0,394,12,176
1597994189.0,401,3,25
1597994190.0,377,14,150
1597994191.0,394,6,79
1597994192.0,396,17,74
1597994193.0,389,6,126
1597994194.0,379,11,137
1597994195.0,391,8,160
1597994196.0,398,6,177
1597994197.0,376,2,78
1597994198.0,381,13,37
1597994199.0,401,6,132
1597994200.0,403,10,149
1597994201.0,394,9,24
1597994202.0,172,11,66
1597994203.0,181,3,85
1597994204.0,182,12,76
1597994205.0,194,1,151
1597994206.0,201,7,42
1597994207.0,178,9,87
1597994208.0,179,7,25
1597994209.0,190,10,4
1597994210.0,178,5,166
1597994211.0,198,0,176
1597994212.0,194,10,83
1597994213.0,174,18,143
1597994214.0,189,4,177
1597994215.0,172,4,84
1597994216.0,182,9,92
1597994217.0,191,17,191
1597994218.0,186,15,119
1597994219.0,173,4,133
1597994220.0,179,15,0
1597994221.0,194,9,76
1597994222.0,340,6,31
1597994223.0,345,5,99
1597994224.0,345,7,70
1597994225.0,349,7,22
1597994226.0,351,11,130
1597994227.0,343,6,134
1597994228.0,345,14,73
1597994229.0,361,11,20
1597994230.0,358,19,127
1597994231.0,346,19,42
1597994232.0,365,17,7
1597994233.0,354,8,92
1597994234.0,347,3,73
1597994235.0,369,17,130
1597994236.0,367,6,133
1597994237.0,355,2,87
1597994238.0,366,7,141
1597994239.0,358,3,110
1597994240.0,352,6,67
1597994241.0,346,14,164
1597994242.0,582,14,72
1597994243.0,602,0,78
1597994244.0,605,2,43
1597994245.0,593,19,180
1597994246.0,604,6,125
1597994247.0,588,13,91
1597994248.0,602,3,158
1597994249.0,597,17,50
1597994250.0,590,10,56
1597994251.0,588,18,58
1597994252.0,610,11,124
1597994253.0,611,17,53
1597994254.0,588,19,94
1597994255.0,582,6,183
1597994256.0,584,11,81
1597994257.0,588,10,145
1597994258.0,601,13,90
1597994259.0,587,2,46
1597994260.0,601,10,69
1597994261.0,590,10,74
1597994262.0,221,0,19
1597994263.0,227,6,137
1597994264.0,221,13,148
1597994265.0,229,17,30
1597994266.0,249,12,144
1597994267.0,228,8,190
1597994268.0,234,13,107
1597994269.0,245,1,135
1597994270.0,235,5,97
1597994271.0,243,8,181
1597994272.0,227,9,51
1597994273.0,235,5,21
1597994274.0,231,13,199
1597994275.0,241,7,61
1597994276.0,234,13,39
1597994277.0,236,12,15
1597994278.0,242,4,26
1597994279.0,239,7,32
1597994280.0,240,15,29
1597994281.0,250,15,171
1597994282.0,245,16,34
1597994283.0,255,9,17
1597994284.0,255,18,7
1597994285.0,268,4,126
1597994286.0,247,15,61
1597994287.0,259,3,162
1597994288.0,274,2,15
1597994289.0,251,16,115
1597994290.0,270,13,105
1597994291.0,252,1,68
1597994292.0,251,1,111
1597994293.0,252,13,51
1597994294.0,263,8,78
1597994295.0,267,3,113
1597994296.0,262,5,116
1597994297.0,259,14,164
1597994298.0,273,10,171
1597994299.0,274,2,64
1597994300.0,273,12,35
1597994301.0,273,14,117
1597994302.0,297,4,130
1597994303.0,315,15,137
1597994304.0,299,10,192
1597994305.0,297,12,128
1597994306.0,302,11,158
1597994307.0,325,12,104
1597994308.0,300,4,107
1597994309.0,300,9,97
1597994310.0,305,4,15
1597994311.0,302,5,53
1597994312.0,304,5,10
1597994313.0,324,2,184
1597994314.0,308,14,20
1597994315.0,310,17,89
1597994316.0,309,2,49
1597994317.0,316,19,186
1597994318.0,301,1,34
1597994319.0,319,4,92
1597994320.0,322,11,18
1597994321.0,298,1,162
1597994322.0,620,8,8
1597994323.0,630,10,4
1597994324.0,620,15,135
1597994325.0,629,17,56
1597994326.0,620,14,171
1597994327.0,620,15,129
1597994328.0,635,2,127
1597994329.0,631,4,71
1597994330.0,622,0,176
1597994331.0,641,16,172
1597994332.0,639,3,117
1597994333.0,629,16,18
1597994334.0,621,7,164
1597994335.0,621,13,171
1597994336.0,645,12,44
1597994337.0,648,19,137
1597994338.0,623,4,56
1597994339.0,649,2,149
1597994340.0,649,13,148
1597994341.0,628,8,11
1597994342.0,203,7,9
1597994343.0,216,3,198
1597994344.0,213,3,36
1597994345.0,215,12,67
1597994346.0,230,17,25
1597994347.0,205,6,1
1597994348.0,229,7,146
1597994349.0,207,17,143
1597994350.0,203,2,57
1597994351.0,230,9,126
1597994352.0,226,10,186
1597994353.0,204,19,117
1597994354.0,203,17,193
1597994355.0,228,0,154
1597994356.0,215,3,133
1597994357.0,231,0,191
1597994358.0,214,17,141
1597994359.0,228,2,91
1597994360.0,210,10,99
1597994361.0,225,8,192
1597994362.0,259,0,44
1597994363.0,272,1,33
1597994364.0,281,5,101
1597994365.0,270,6,105
1597994366.0,278,19,14
1597994367.0,264,7,125
1597994368.0,287,10,36
1597994369.0,284,19,25
1597994370.0,274,5,141
1597994371.0,274,17,192
1597994372.0,270,18,28
1597994373.0,271,3,12
1597994374.0,276,9,9
1597994375.0,282,8,117
1597994376.0,268,12,124
1597994377.0,274,2,185
1597994378.0,268,16,51
1597994379.0,267,17,52
1597994380.0,264,16,104
1597994381.0,281,18,59
1597994382.0,329,10,124
1597994383.0,353,11,31
1597994384.0,334,15,128
1597994385.0,352,4,67
1597994386.0,355,6,83
1597994387.0,340,19,50
1597994388.0,340,7,79
1597994389.0,342,16,104
1597994390.0,356,4,134
1597994391.0,340,2,182
1597994392.0,335,9,123
1597994393.0,357,17,87
1597994394.0,354,12,98
1597994395.0,358,16,10
1597994396.0,344,11,114
1597994397.0,341,2,88
1597994398.0,340,15,21
1597994399.0,333,10,34
1597994400.0,341,4,62
1597994401.0,351,13,159
1597994402.0,599,8,92
1597994403.0,620,16,38
1597994404.0,611,12,122
1597994405.0,607,11,197
1597994406.0,610,11,46
1597994407.0,605,16,21
1597994408.0,621,2,75
1597994409.0,612,1,174
1597994410.0,624,10,103
1597994411.0,601,0,65
1597994412.0,617,7,93
1597994413.0,627,12,147
1597994414.0,609,12,46
1597994415.0,616,13,158
1597994416.0,606,6,185
1597994417.0,613,3,46
1597994418.0,615,0,49
1597994419.0,610,2,23
1597994420.0,608,12,98
1597994421.0,603,9,198
1597994422.0,499,3,169
1597994423.0,526,6,45
1597994424.0,499,19,197
1597994425.0,502,19,150
1597994426.0,522,11,137
1597994427.0,500,2,94
1597994428.0,509,18,147
1597994429.0,499,14,138
1597994430.0,507,15,142
1597994431.0,525,10,122
1597994432.0,518,10,126
1597994433.0,512,5,28
1597994434.0,519,1,162
1597994435.0,523,1,105
1597994436.0,518,11,108
1597994437.0,509,18,136
1597994438.0,524,15,184
1597994439.0,514,17,93
1597994440.0,518,9,25
1597994441.0,525,3,77
1597994442.0,664,18,42
1597994443.0,686,15,9
1597994444.0,684,5,158
1597994445.0,688,8,6
1597994446.0,682,7,158
1597994447.0,688,16,65
1597994448.0,679,19,93
1597994449.0,676,9,187
1597994450.0,667,17,176
1597994451.0,678,17,35
1597994452.0,687,13,85
1597994453.0,690,13,83
1597994454.0,680,4,163
1597994455.0,690,7,13
1597994456.0,676,8,198
1597994457.0,685,19,167
1597994458.0,672,2,109
1597994459.0,670,7,145
1597994460.0,677,14,189
1597994461.0,681,8,157
1597994462.0,318,16,81
1597994463.0,331,10,43
1597994464.0,321,5,23
1597994465.0,318,3,9
1597994466.0,328,7,175
1597994467.0,337,12,67
1597994468.0,326,9,16
1597994469.0,333,14,153
1597994470.0,346,19,165
1597994471.0,326,19,139
1597994472.0,341,11,50
1597994473.0,338,9,123
1597994474.0,319,4,88
1597994475.0,339,13,55
1597994476.0,339,14,178
1597994477.0,334,7,115
1597994478.0,344,4,81
1597994479.0,343,0,178
1597994480.0,340,12,94
1597994481.0,334,1,116
1597994482.0,121,10,83
1597994483.0,136,5,150
1597994484.0,146,2,179
1597994485.0,142,19,78
1597994486.0,137,11,8
1597994487.0,133,10,195
1597994488.0,150,9,111
1597994489.0,127,13,125
1597994490.0,146,6,47
1597994491.0,138,9,177
1597994492.0,136,11,9
1597994493.0,122,11,88
1597994494.0,140,1,81
1597994495.0,132,12,179
1597994496.0,127,12,85
1597994497.0,144,13,190
1597994498.0,139,6,160
1597994499.0,142,4,160
1597994500.0,132,7,123
1597994501.0,145,7,52
1597994502.0,326,5,108
1597994503.0,342,7,100
1597994504.0,329,18,14
1597994505.0,349,4,172
1597994506.0,329,16,179
1597994507.0,343,8,96
1597994508.0,346,13,70
1597994509.0,335,6,174
1597994510.0,354,10,138
1597994511.0,336,13,119
1597994512.0,332,13,106
1597994513.0,339,10,3
